conductivity,thickness
26374683.73,6.42E-05
1863051.885,9.22E-05
52730358.05,7.20E-05
96349852.14,3.07E-05
38814080.54,7.77E-05
20359903.5,8.90E-05
96430867.8,8.41E-05
71250998.4,1.37E-06
48439842.22,7.95E-06
20867424.47,9.81E-05
4608152.257,9.78E-05
62424618.65,5.64E-05
30226651.78,3.83E-05
86122836.43,7.36E-05
65798797.48,2.92E-05
13884336.73,1.37E-05
46774899.02,9.26E-05
91832862.05,1.90E-05
73533298.07,7.38E-05
17381204.29,9.15E-05
68033266.34,5.08E-05
58722783.72,9.73E-06
62948333.23,6.20E-05
71625300.24,7.10E-05
51171145.57,1.39E-05
36863456.28,1.48E-05
52351237.67,8.88E-05
53982450.77,5.15E-05
36481420.85,3.80E-05
35749580.41,6.49E-05
54559285.6,4.47E-05
55808236.73,7.31E-06
92594110.63,5.14E-05
86980183.48,2.62E-05
37389430.95,5.00E-05
9685018.785,6.11E-05
83858270.87,1.05E-05
99091695.25,7.34E-05
28667207.51,4.72E-05
75102568.29,5.40E-06
34449179.72,7.51E-06
62200324.41,7.85E-06
93689017.81,8.36E-05
59150888.93,5.11E-05
18309889.36,6.39E-05
8885416.909,4.50E-05
28721896.45,6.05E-05
44682322,4.00E-05
83398826.97,5.04E-05
42657415.39,5.79E-06
37215422.63,5.24E-06
32370323.26,6.40E-05
49022467.32,2.58E-05
51350771.16,1.53E-05
82844268.01,1.36E-05
53029730.28,1.46E-05
98595052.9,5.22E-06
14008814.9,6.14E-05
55283549.16,7.97E-05
31633115.29,4.50E-06
54115316,5.56E-05
35743643.8,6.07E-05
36448039.92,3.15E-05
44900505.21,9.87E-05
4409041.959,6.57E-05
41372947.59,6.31E-05
68994009.14,9.88E-05
41305445.68,2.19E-05
27177313.98,4.46E-06
1982395.07,4.23E-06
93333326,7.81E-05
54232101.57,1.87E-05
50032932.46,4.08E-05
35628617.14,6.91E-05
28337606.27,1.31E-06
31761449.76,7.47E-05
53856198.51,7.90E-05
81207509.38,5.75E-05
98604132.88,2.34E-05
49034597.77,3.24E-05
95024228.5,6.64E-05
39315665.52,6.53E-05
35704500.3,3.02E-05
39403105.75,6.82E-05
8673331.858,2.34E-05
46412723.7,3.20E-05
72386024.54,3.44E-05
48040971.59,9.01E-05
7905098.772,5.11E-05
23330750.21,4.85E-05
47630553.69,9.91E-05
3104855.317,6.78E-05
75599826.07,5.74E-06
12644692.61,4.45E-05
1080644.65,3.36E-06
17242788.99,2.71E-05
43818322.58,6.23E-05
36019222.85,2.95E-05
89103272.19,3.53E-05
20560738.12,1.97E-05
79084131.95,4.29E-05
94622126.7,6.46E-05
40337407.87,7.86E-05
62090648.64,6.55E-05
71633827.64,7.25E-05
42576121.31,6.52E-05
37460369.29,7.12E-05
66505050.19,8.23E-05
99841680.18,6.10E-05
6555075.101,6.46E-05
52794260.54,7.26E-05
70527537.25,6.45E-05
98601435.15,6.45E-05
55591997.49,5.95E-05
70035267.32,3.99E-05
4050104.36,5.31E-05
74748229.95,5.92E-05
55031043.94,9.99E-05
57058291.35,7.18E-05
65355155.63,8.49E-05
67422988.58,2.61E-05
27367043.18,6.89E-05
40999967.68,2.24E-05
87117638.81,8.90E-05
51348477.5,2.07E-05
95466947.4,6.52E-05
12333968.72,9.01E-05
52291190.44,6.90E-05
48703385.79,6.81E-05
87598314.28,7.67E-05
19321428.29,8.23E-05
72212667.92,3.57E-05
91316407.69,2.15E-05
43766464.42,3.26E-05
82290735.8,7.83E-05
90981943.38,1.92E-05
30524006.31,9.05E-05
5927511.734,8.51E-05
29216516.73,8.58E-05
67078930.35,2.98E-06
59579241.21,2.65E-06
75089692.6,8.96E-05
36235300.28,6.09E-05
12828468.63,5.26E-05
89181418.23,8.45E-05
87237602.47,9.51E-05
99702570.29,6.07E-05
48974449.82,6.85E-05
53553385.92,1.59E-05
17960037.21,6.42E-05
84198635.25,1.69E-05
19534520.15,9.88E-06
29450954.06,5.72E-06
79214914.27,2.11E-05
40381808,5.26E-05
21754927.92,9.85E-05
72776875.14,6.57E-05
39767639.01,9.90E-05
51193258.41,7.85E-05
17777129.94,6.93E-05
51958871.34,2.90E-05
1990516.326,3.74E-05
72654362.66,6.85E-05
30806927.42,4.11E-05
60213968.81,3.18E-05
88819929.74,2.89E-05
24552056.79,4.50E-05
23425404.78,2.09E-05
9295861.613,3.68E-05
98621439.47,4.41E-05
12711865.75,5.16E-05
88877955.85,8.29E-05
80892937.15,2.60E-05
79641503,4.78E-05
37082365.89,2.31E-05
3718846.366,1.67E-05
24692265.77,2.15E-06
63270377.35,4.75E-06
28486126.86,9.37E-05
94443995.42,9.90E-05
87640952.19,9.66E-05
51200669.1,9.92E-05
29054047.12,6.51E-05
79420396.89,8.64E-05
59169380.6,8.61E-05
60885650.48,3.13E-05
5269011.397,6.12E-05
51021142.13,1.73E-05
68367210.75,3.99E-05
92266194.95,7.62E-05
56752227.34,1.60E-05
728637.7148,8.97E-05
43352926.42,9.71E-05
59813279.24,7.32E-05
34880690.98,7.18E-05
85701276.95,5.22E-05
20945292.44,6.42E-05
39707326.56,9.15E-05
57326983.6,5.35E-05
92260417.23,1.55E-05
12229050.59,3.02E-05
82919933.07,8.33E-05
35247951.71,2.78E-05
5116847.172,1.38E-05
63907955.65,6.99E-05
88234954.45,9.91E-05
93134160.83,1.97E-05
80338237.17,9.76E-05
57836194.27,3.10E-05
67616114.05,7.41E-05
91091823.28,7.79E-06
71513769,4.55E-05
9790459.511,2.64E-05
24451514.32,4.10E-05
972280.4267,6.28E-05
12458743.62,6.76E-05
93297485.23,3.80E-06
99605642.5,3.00E-05
27420468.72,4.33E-05
35047977.35,2.49E-05
1037682.696,4.67E-05
15141866.1,8.47E-06
48022552.17,4.94E-05
25224311.06,2.66E-05
85657011.02,5.79E-05
83408469.51,8.33E-05
47433799.56,6.16E-05
5740513.242,4.25E-05
18771502.21,3.94E-05
36633354.77,3.63E-05
8304168.876,6.13E-05
88705732.71,7.97E-05
98817606.86,2.01E-05
48123307.52,6.23E-05
69090788.18,7.74E-05
55181610.38,3.22E-05
80343416.49,6.97E-05
14558397.62,4.09E-05
60266145.9,8.98E-05
7553173.481,3.79E-06
90786982.37,3.45E-05
71519566.36,8.48E-05
88124298.27,5.85E-05
38886350.24,9.00E-05
87833710.48,5.20E-05
42096015.03,9.08E-05
81992230.79,8.90E-05
96847921.94,3.15E-05
58785216.36,7.33E-05
15037623.2,3.55E-05
23987133.93,3.43E-05
53638426.66,8.40E-05
15637696.6,7.26E-06
15287210.24,7.83E-05
58961068.4,6.50E-05
10519284.2,2.82E-05
37186310.62,3.46E-06
38326730.96,6.92E-05
37737252.14,9.17E-05
29405004.98,6.74E-05
4424850.343,8.60E-06
86389476.84,6.45E-05
5161929.985,2.49E-05
24025472.57,2.78E-05
40800486.27,8.05E-06
76898761.13,1.99E-05
59663346.59,5.87E-05
67017555.9,6.42E-06
9405617.256,2.30E-05
40364152.84,5.17E-05
81513464.23,5.73E-05
9833469.785,9.61E-05
42108116.77,3.95E-05
55601837.02,1.39E-05
80642851.52,7.45E-05
3161266.701,1.06E-06
90726999.5,3.65E-06
26629122.82,7.33E-05
98940768.43,5.11E-05
57340947.61,5.20E-05
87102300.28,1.63E-05
37714567.35,5.18E-05
35012045.76,1.95E-05
23025596.96,1.50E-05
99291029.08,1.22E-05
88487530.24,8.62E-05
68264024.56,8.14E-05
965558.8451,9.45E-05
97873804.08,2.08E-06
1484927.88,7.52E-05
74165218.41,8.34E-05
17643598.27,5.71E-05
73669527.7,5.33E-05
21736361.19,7.17E-05
10512879.08,8.00E-05
63681534.37,5.06E-05
86878548.9,9.65E-05
85207953.05,2.75E-05
12205189.64,7.76E-05
20070499.97,5.29E-05
64369769.65,2.84E-05
66967615.56,6.02E-06
29286825.64,4.83E-05
27139706.42,7.05E-05
67143228.94,6.29E-05
4391146.757,8.09E-05
27146102.16,1.58E-05
57242745.54,3.38E-05
1992299.158,6.38E-05
58039202.5,4.08E-05
43346129.34,2.40E-05
90143394.8,6.34E-05
80948129.41,9.15E-05
15309466.47,9.57E-05
22118812.2,9.91E-05
94135059.63,4.31E-06
33377536.35,6.73E-05
12701152.86,4.77E-05
76112034.27,5.75E-05
17558176.16,7.33E-05
9464959.024,2.69E-05
85951774.55,7.84E-06
41722160.3,1.32E-06
16678107.28,3.87E-05
62377575.64,1.53E-05
92122625.42,3.56E-05
52236225.39,8.42E-05
66349715.65,4.06E-05
27353315.89,1.53E-05
81452843.48,6.66E-06
47090809.15,3.71E-05
63280346.86,5.76E-05
94306561.01,8.72E-05
72084405.76,5.93E-05
90537711.31,9.18E-05
87631392.85,5.04E-05
7109994.489,8.33E-05
85458885.43,1.49E-05
19287780.79,7.04E-05
45387584.29,2.34E-05
33771267.41,5.65E-05
56213057.13,1.46E-05
45465169.94,3.71E-05
65785612.36,1.80E-05
80519157.62,5.33E-05
42991999.43,4.80E-05
60114581.39,5.19E-05
35412360.41,9.88E-05
79131482.92,3.43E-05
37710282.3,7.96E-05
94193789.89,1.40E-05
57285597.42,5.82E-05
75271183.5,1.21E-05
77475789.17,3.66E-05
542882.3864,1.96E-05
27637878.4,2.97E-05
97843304.91,5.56E-05
21204763.11,5.95E-05
99610555.55,9.09E-05
17622919.77,3.00E-05
32342620.21,9.50E-05
14956890.88,5.88E-05
3692736.069,8.13E-05
99080324.14,7.03E-05
19264538.74,1.48E-05
57209032.09,5.46E-05
95541155.01,5.57E-05
88583978.1,7.76E-05
28135190.09,9.08E-05
8998925.935,9.45E-05
86429837.2,5.77E-05
58284946.93,7.27E-05
15396616.61,6.99E-05
50903505.23,9.77E-05
32150266.24,1.09E-05
35473046.94,7.18E-05
59683646.36,7.93E-05
95834581.52,4.65E-05
92140539.85,6.81E-05
76838913.37,8.33E-05
55807175.12,4.29E-05
94051659.24,6.10E-06
7785463.748,2.89E-05
42398358.05,9.93E-05
47751382.21,1.96E-05
6067142.256,4.27E-05
84271534.41,4.97E-05
23563209.18,2.89E-06
32811469.2,2.46E-05
63768010,1.99E-05
62895386.91,1.74E-05
35986138.07,3.27E-05
64136139.78,8.36E-05
30899532.43,5.13E-05
18812934.22,9.81E-05
10785612.29,7.26E-05
13392759.96,3.97E-05
64063927.39,5.65E-05
45391225.9,3.12E-05
63563883.47,1.64E-05
10307652.43,7.92E-05
87043076.83,8.45E-05
63664743.06,6.91E-05
23752446.4,2.09E-05
39463551.96,8.69E-05
99839294.12,1.45E-05
75235562.41,2.11E-05
37274588.89,1.86E-05
7676648.104,2.63E-05
58907317.79,1.22E-05
48250172.26,2.41E-05
5303491.275,3.25E-05
70531825.42,7.46E-05
19344721.59,1.43E-05
73621624.49,5.15E-05
62528997.27,4.04E-05
38800267.4,1.20E-05
66951137.46,7.78E-05
34549536.75,2.60E-05
97812407.5,2.83E-05
81256021.56,3.25E-05
32437865.94,3.04E-06
49416410.45,2.64E-05
16446933.32,4.75E-05
54563707.12,4.30E-06
17300425.4,9.25E-05
21540474.51,5.91E-05
95608786.27,3.66E-05
21769997.48,4.57E-05
64183217.22,7.59E-05
8241301.909,9.22E-06
61419144.99,4.37E-05
46026480.01,2.14E-06
16658185.13,8.81E-05
11326348.43,9.97E-05
71655332.74,7.75E-05
78226742.25,5.31E-05
6293311.234,5.74E-05
97557723.2,2.25E-05
16257408.97,6.47E-05
80203831.77,9.73E-05
71489326.86,3.00E-05
55511723.61,2.73E-06
19864266.2,5.88E-06
42515464.75,9.45E-05
92612690.99,9.18E-05
80650395.58,9.10E-05
71384071.55,4.34E-06
71672165.98,8.27E-05
40506748.68,1.33E-05
49841215,1.76E-05
77851873.99,5.01E-06
99929955.16,6.40E-05
1205491.035,6.22E-05
49494672.78,2.66E-05
1925885.107,2.49E-06
96561361.29,4.95E-05
70940355.34,1.60E-05
19461752.62,6.90E-05
96865195.56,7.86E-05
90873597.3,2.80E-05
78745386.53,4.40E-05
65721831.7,6.38E-05
61164174.6,6.33E-05
61427415.42,8.42E-05
94032289.77,2.81E-05
91856901.43,5.24E-05
33794608.97,2.56E-05
22416333.82,8.38E-06
98120102.09,5.45E-05
95200747.64,9.49E-05
55914731.26,7.44E-05
4475759.682,3.39E-05
36494624.14,6.28E-05
45699538.73,8.82E-05
40900445.41,1.06E-05
994467.7269,6.49E-06
11171278.28,7.87E-05
80115238.67,8.40E-05
72255752.62,1.79E-05
57457566.83,1.70E-05
81163785.33,2.61E-05
85877565.63,3.12E-05
14790468,1.49E-05
50691833.25,2.88E-05
55074846.7,5.94E-05
11535990.81,8.00E-05
1778248.936,3.99E-05
15204053.74,4.22E-05
20596403.5,3.81E-05
91594971.46,6.88E-05
35746990.8,7.73E-05
64665672.14,3.32E-05
96249008.88,5.15E-05
68779807.41,5.38E-05
87699371.38,9.22E-05
30203246.64,6.57E-05
61983973.79,3.30E-05
82562040.4,4.22E-05
5613981.581,9.06E-05
59723215.78,4.45E-05
62122273.9,8.26E-05
54536103.68,8.73E-05
24215412.78,5.62E-05
21041704.06,5.49E-05
98011351.88,3.76E-05
20593759.86,3.84E-05
91085176.23,7.61E-05
52541193.19,6.37E-05
71569965.63,9.85E-05
82237362.48,8.24E-05
4463117.737,2.72E-05
2838207.199,5.10E-05
56239882.8,4.91E-05
36358184.17,7.48E-05
14068933.21,8.73E-05
65613097.99,5.40E-06
5201260.12,3.38E-05
33438030.02,3.20E-06
40737880.4,4.81E-05
83316040.02,8.11E-05
57386864.71,2.99E-05
56470934.67,2.59E-05
31453982.33,5.70E-05
61949717.95,7.19E-06
68792386.55,2.34E-06
82492009.57,7.34E-05
12272312.47,5.33E-05
42390568.1,1.82E-05
44141479.8,6.56E-05
84019775.48,9.95E-05
55743057.54,8.41E-05
95834118.56,8.56E-06
77803149.08,3.27E-05
45923444,8.88E-05
88968441.5,7.10E-05
96800319.31,5.84E-05
9683101.738,2.42E-05
93602274.03,4.33E-05
63065564.13,5.43E-05
14385819.97,5.93E-05
94515268.98,8.57E-05
10494043.3,2.04E-05
27098889.67,2.60E-05
55782730.45,2.43E-05
97366279.74,8.64E-05
68707193.98,7.34E-05
79050585.47,9.88E-06
73007416.04,9.70E-05
81839078.22,9.03E-05
12902668.6,8.87E-05
35469202.64,9.31E-05
22449576.94,7.22E-05
2909350.601,3.06E-05
19303793.59,3.35E-05
70785018.51,5.20E-05
35485722.68,7.80E-05
46602286.54,7.52E-05
81280371.66,3.08E-05
72191894.38,9.23E-05
35847915.69,4.72E-05
58963434.86,3.97E-05
87431538.43,7.10E-05
48894512.92,8.54E-05
9174017.306,6.61E-05
33366361.21,5.11E-05
52113665.59,1.83E-05
9606956.117,7.72E-05
88389623.3,3.99E-05
60621488.44,8.19E-05
68573236.01,9.28E-05
26972829.1,1.78E-05
20167582.68,6.46E-05
62730709.12,9.10E-06
34779283.72,9.64E-05
29527911.49,5.75E-06
64665828.58,9.61E-05
41614335.23,4.31E-05
66015000.59,1.56E-05
23890100.74,3.76E-05
16852650.4,4.24E-05
94051579.28,3.08E-05
67350672.63,1.08E-05
79130584.06,8.12E-05
22677971.77,2.22E-05
26211969.34,2.54E-05
73804565.92,3.22E-05
89357588.27,2.83E-05
52227990.99,4.69E-05
53960157.31,7.55E-06
92723991.98,1.78E-05
21525780.15,1.11E-06
2271719.048,6.56E-05
88172892.46,9.23E-05
6489585.03,3.79E-05
27163458.42,7.66E-06
7608975.651,1.18E-05
90851990.15,3.01E-05
53301846.16,1.59E-05
95972743.77,9.31E-05
86813026.67,9.20E-05
15188966.73,1.62E-05
31238598.47,3.74E-05
54612995.38,5.69E-05
53700057.31,3.11E-05
52086185.98,2.20E-05
61968442.04,4.77E-05
70004932.45,2.15E-05
38046105.93,5.44E-05
69098158.14,8.78E-05
90972071.47,6.19E-05
41135456.4,7.45E-05
79578555.17,1.86E-05
91811431.24,8.26E-05
43902922.28,7.47E-05
96038405.09,7.72E-05
35912324.73,9.19E-05
78732292.64,2.29E-05
88685838.59,1.17E-05
90661951.81,5.91E-05
85060825.8,1.72E-05
6738840.672,8.25E-06
34365661.17,8.14E-05
83558364.4,3.34E-06
23610589.02,9.80E-05
68662240.16,1.71E-05
93723974.16,1.44E-05
37818405.73,3.58E-05
71578646.2,6.04E-05
55761859.95,8.06E-05
75537647.12,7.06E-06
1773679.489,1.41E-05
97951914.9,5.21E-05
47407173.85,7.70E-05
16995659.03,6.76E-05
18902676.41,2.07E-05
34708077.82,6.34E-05
66138252.46,6.35E-05
23376745.77,1.00E-05
78382667.15,2.47E-06
10926141.77,4.93E-05
30093018.56,8.77E-06
55322537.17,2.66E-06
19118201.4,1.49E-05
43091715.57,5.19E-05
56501701.43,6.69E-05
91207258.44,7.69E-06
80228674.33,1.11E-05
82616365.55,8.57E-05
90340202.2,4.85E-05
80502850.09,8.98E-05
20891602,6.98E-05
95221592.07,7.14E-05
69508286.27,9.79E-05
72886409.65,7.42E-05
15815616.01,7.00E-05
98732853.04,1.13E-05
84997968.26,5.93E-05
29438091.06,1.63E-05
47471157.02,2.44E-05
35249498.14,4.90E-05
38037431.94,3.15E-06
77656174.8,1.90E-05
40110342.72,5.46E-05
91315247.22,9.19E-06
60403310.88,4.27E-05
75798878.6,3.63E-05
9373333.924,2.63E-05
73660037.6,7.55E-05
93405945.59,5.02E-05
28753282.35,8.92E-05
21772809.21,6.33E-05
33068923.5,7.11E-06
12769490.68,2.91E-06
65176323.07,3.36E-05
88325056.76,6.24E-05
26153834.58,3.39E-05
36338286.91,8.46E-05
39392089.39,7.35E-05
45073722.82,2.86E-05
91692284.22,6.48E-05
28579096.7,9.49E-05
27139114.78,2.51E-05
65440397.76,1.96E-05
23111121.39,6.30E-05
66210110.38,6.27E-06
89661671.72,7.20E-05
35557887.58,8.88E-05
71335046.52,2.86E-05
46161645.43,6.06E-05
65409856.63,1.98E-05
28185301.11,6.89E-05
83880325.99,8.40E-05
62738485.27,2.50E-06
94662031.92,1.29E-05
34065105.69,7.45E-05
52418084.6,9.93E-05
93480453.97,4.90E-05
91767529.38,3.22E-05
20996528.92,1.58E-05
42603305.33,5.40E-05
7917392.992,1.98E-05
32024541.66,8.92E-05
89315164.64,8.58E-06
95112666.1,5.27E-05
47874212.6,1.61E-06
87208909.69,1.79E-05
22197198.77,6.24E-05
35585413.16,7.31E-05
36709577.97,2.22E-06
31643319.9,4.66E-05
24919120.42,7.16E-06
13535117.38,8.58E-05
54872240.52,5.18E-05
59193116.55,4.50E-05
98792170.96,8.39E-05
51658096.32,5.61E-05
41984824.96,5.63E-05
70181310.53,8.50E-05
72526581.04,8.49E-05
22373616.73,6.93E-05
93672367.73,6.53E-06
25096882.68,8.02E-05
35625479.24,3.81E-05
1071949.621,5.74E-05
5708561.555,3.41E-05
74120468.88,6.21E-05
35741962.2,1.64E-05
93646643.33,3.13E-05
44603189.71,6.21E-05
72479040.58,2.28E-05
61179275.12,1.55E-05
96997877.91,7.96E-05
73897788.16,7.59E-05
92726563.3,2.08E-05
1505988.126,4.18E-05
24126315.71,5.97E-05
59504062.97,8.23E-05
33507435.48,9.67E-05
78397945.49,1.69E-05
25614057.26,4.95E-06
72157964.77,8.73E-05
127069.0732,7.75E-05
92591657.59,3.12E-05
39772749.63,5.33E-05
60737615.09,7.04E-05
64431516.02,1.62E-05
2569865.377,6.20E-05
75734589.01,6.74E-05
46418424.33,5.31E-05
70481811.49,4.86E-06
63306258.86,9.21E-05
46339552.12,8.70E-05
43515397.8,2.61E-05
25557286.98,6.13E-06
42451282.35,2.87E-05
62326270.77,2.39E-06
38739729.17,6.25E-05
39543888.14,3.95E-05
92002683.63,4.30E-05
40075935.43,3.03E-05
25237363.38,8.00E-05
93362301.77,2.02E-06
37114850.45,7.32E-05
33880025.15,1.41E-05
14937853.81,9.91E-05
837509.3576,5.13E-05
66860843.07,3.66E-05
52145230.85,1.02E-05
4962763.387,8.65E-05
81699141.23,5.57E-05
99642569.33,4.71E-05
49686082.73,5.28E-06
28190564.17,7.70E-06
56368526.75,2.05E-06
70052219.95,9.42E-05
99876955.08,1.42E-05
73134187.4,6.47E-05
15479517.28,2.28E-05
74418346.26,6.56E-05
10865160.7,4.93E-05
84706792.64,8.62E-05
55721084.71,8.81E-05
78831172.28,3.08E-05
27128286.31,2.20E-05
47878619.77,4.94E-05
76884150.05,3.84E-05
90297408.37,8.47E-05
63038955.8,3.15E-05
25724576.7,3.97E-05
12588342.2,3.28E-05
29012413.4,7.73E-05
49393608.28,1.57E-05
56063478.75,4.10E-05
14631762.98,3.72E-05
46031457.3,8.74E-05
73497771.26,4.09E-05
35102814.17,9.85E-05
75161321.43,6.00E-05
16367290.78,8.07E-05
19139887.58,7.10E-05
12597799.94,9.76E-05
44365976.42,3.93E-05
21775661.94,3.03E-05
76435471.08,3.94E-05
79874133.2,8.19E-05
398749.5093,4.95E-05
75496686.39,7.88E-05
98962962.19,8.48E-05
32836361.3,9.35E-05
29339316.66,6.30E-05
31936551.35,6.94E-05
52876994.22,4.95E-05
52003204.13,7.96E-05
99093588.21,1.84E-05
75624070.65,2.02E-05
77884466.49,5.46E-05
73851064.13,4.26E-05
61609536.66,6.53E-05
76744343.49,2.27E-05
59497116.36,3.81E-05
65962156.33,3.42E-05
51338267.66,8.06E-05
15316811.2,2.83E-05
15760278.1,9.52E-05
79928329.01,6.23E-05
51615523.59,4.82E-06
8037050.102,4.57E-05
39360047.59,9.60E-05
56454106.08,3.98E-05
44747455.31,3.80E-05
56044905.13,6.73E-05
23896847.81,7.10E-05
38606017.78,7.03E-06
55771477.64,7.31E-05
6107907.166,4.20E-05
84600354.22,2.94E-05
95631324.67,5.50E-05
35858452.79,2.95E-05
97789620.26,4.80E-05
79354905.79,8.58E-06
91130757.48,7.38E-05
534147.6063,8.72E-05
32717576.6,6.76E-05
9897467.116,7.42E-05
38438135.79,8.61E-05
46021623.59,3.97E-05
24224344.04,2.69E-05
59460170.19,2.32E-05
48220619.16,2.27E-05
10588605.68,2.66E-05
88827644.57,4.97E-05
93201988.06,8.79E-05
5189012.192,4.22E-05
47531926.58,8.91E-05
19002440.32,4.01E-05
8296676.344,9.98E-05
91201511.68,3.95E-05
38557505.99,1.06E-05
94563882.27,6.16E-05
86503468.78,4.07E-05
959706.0952,9.26E-05
66182530.87,4.47E-05
40499032.88,9.57E-05
46174039.78,2.45E-06
85735151.9,2.22E-05
4834664.648,3.44E-05
15726812.95,1.64E-05
718756.7351,4.17E-05
34789791.01,4.30E-05
4077389.351,1.63E-05
91805731.03,1.24E-05
93388779.87,7.15E-05
41035579.21,6.98E-05
2253233.234,3.19E-05
32450239.25,1.19E-06
66084054.48,2.39E-06
86935001.08,8.99E-05
8460474.27,3.89E-05
43594991.79,4.52E-05
48516685.58,5.60E-05
25076931.09,3.20E-06
80738610.03,5.12E-05
71740333.74,2.52E-05
28509443.62,8.07E-05
9857279.874,2.12E-05
69089730.78,2.33E-05
55870826.85,8.15E-05
86888528.79,4.71E-05
37757329.22,8.18E-06
29418741.72,1.83E-05
87343815.56,9.47E-05
90771746.82,1.51E-05
89698532.87,9.26E-05
70115147.06,7.99E-05
12886670.9,2.62E-05
7864685.39,9.64E-05
22366253.72,1.64E-05
37503325.3,3.36E-05
55260515.38,5.90E-05
95560935.52,5.01E-05
69652515.06,5.31E-05
41765907.03,6.31E-05
53698448.79,6.64E-05
63830356.06,6.65E-06
46379780.57,6.39E-05
48531073.44,8.18E-05
96519888.06,4.85E-05
8078859.035,3.95E-05
51553175.72,6.25E-05
77646098.8,1.32E-05
77459043.39,9.65E-05
95252273.64,6.73E-05
54833461.64,5.92E-05
94578229.34,3.68E-05
81353303.51,6.80E-05
29674771.11,7.41E-05
61962911.16,4.53E-05
87414780.64,4.52E-05
81446601.77,4.07E-05
98763805.39,5.46E-05
89211765.7,6.72E-05
50417716.93,2.77E-05
47795513.59,8.39E-05
88588071.08,6.37E-05
55240571.65,6.83E-05
45177265.37,5.76E-05
62606757.14,6.82E-05
25867375.52,7.20E-06
36625670.26,2.86E-06
68363429.64,7.01E-05
95456743.62,1.41E-05
56710418.45,8.30E-05
78198805.99,1.52E-06
17848241.36,2.26E-05
80257320.17,4.05E-06
41417304.25,6.97E-05
35751352.09,5.11E-05
13931749.76,3.79E-05
55394970.45,1.98E-05
94467040.91,7.31E-06
39431354.38,1.19E-06
34665426.5,7.09E-05
15877381.01,7.29E-05
56144689.51,9.55E-05
11159052.91,6.27E-05
46816055.66,6.57E-05
91847278.83,9.00E-05
93538853.49,9.31E-05
18418336.68,3.72E-05
76898912.7,8.67E-05
85667304.97,5.18E-05
57472475.8,9.17E-05
4192900.75,5.88E-05
53628110.09,9.08E-05
67143140.42,5.93E-05
97426247.62,8.40E-06
43519478.72,3.77E-05
16812495.46,5.99E-05
97142077.21,6.18E-05
84672595.82,8.31E-05
28098126.55,3.58E-05
12598947.77,9.80E-05
96219454.5,7.96E-05
22960163.26,9.72E-05
25098644.62,3.34E-06
26598964.88,9.30E-06
38548332.01,2.80E-05
16276377.27,7.55E-05
15016368.05,1.11E-05
7215160.137,7.62E-05
31870204.57,8.55E-05
44930441.22,9.55E-06
39612676.29,7.36E-05
25938872.18,7.52E-05
20868223.96,5.01E-05
85172176.22,5.69E-05
51202237.71,7.76E-05
26830979.66,9.40E-05
43452808.34,8.47E-05
76161903.96,1.88E-05
11984253.55,8.02E-05
